Time [s]; Channel 1 [V]; 
0,024840; 0,147369; 
0,024886; 0,145325; 
0,024932; 0,148193; 
0,024978; 0,148346; 
0,025024; 0,145935; 
0,025070; 0,148438; 
0,025116; 0,146667; 
0,025162; 0,148285; 
0,025208; 0,147690; 
0,025254; 0,146942; 
0,025300; 0,148148; 
0,025346; 0,146790; 
0,025392; 0,148026; 
0,025438; 0,148209; 
0,025484; 0,147903; 
0,025530; 0,148071; 
0,025576; 0,147568; 
0,025622; 0,147385; 
0,025668; 0,148331; 
0,025714; 0,149307; 
0,025760; 0,148849; 
0,025806; 0,149109; 
0,025852; 0,148438; 
0,025898; 0,146683; 
0,025944; 0,147018; 
0,025990; 0,147003; 
0,026036; 0,147568; 
0,026082; 0,147614; 
0,026128; 0,148438; 
0,026174; 0,147598; 
0,026220; 0,148102; 
0,026266; 0,146942; 
0,026312; 0,149887; 
0,026358; 0,148438; 
0,026404; 0,147522; 
0,026450; 0,146393; 
0,026496; 0,147141; 
0,026542; 0,147202; 
0,026588; 0,148819; 
0,026634; 0,147415; 
0,026680; 0,147354; 
0,026726; 0,147858; 
0,026772; 0,148056; 
0,026818; 0,146118; 
0,026864; 0,148117; 
0,026910; 0,149918; 
0,026956; 0,148148; 
0,027002; 0,148895; 
0,027048; 0,146484; 
0,027094; 0,148895; 
0,027140; 0,146484; 
0,027186; 0,145142; 
0,027232; 0,147232; 
0,027278; 0,146927; 
0,027324; 0,147934; 
0,027370; 0,148346; 
0,027416; 0,147415; 
0,027462; 0,147614; 
0,027508; 0,148804; 
0,027554; 0,146484; 
0,027600; 0,147842; 
0,027646; 0,146210; 
0,027692; 0,148331; 
0,027738; 0,149231; 
0,027784; 0,149292; 
0,027830; 0,147369; 
0,027876; 0,146362; 
0,027922; 0,147522; 
0,027968; 0,147781; 
0,028014; 0,148865; 
0,028060; 0,149048; 
0,028106; 0,147964; 
0,028152; 0,146790; 
0,028198; 0,148224; 
0,028244; 0,146774; 
0,028290; 0,145508; 
0,028336; 0,149261; 
0,028382; 0,146606; 
0,028428; 0,147461; 
0,028474; 0,146225; 
0,028520; 0,148682; 
0,028566; 0,147095; 
0,028612; 0,149033; 
0,028658; 0,147125; 
0,028704; 0,147034; 
0,028750; 0,148315; 
0,028796; 0,146881; 
0,028842; 0,145966; 
0,028888; 0,147263; 
0,028934; 0,148041; 
0,028980; 0,147324; 
0,029026; 0,147034; 
0,029072; 0,146088; 
0,029118; 0,147614; 
0,029164; 0,148071; 
0,029210; 0,147995; 
0,029256; 0,147888; 
0,029302; 0,148102; 
0,029348; 0,147522; 
0,029394; 0,149506; 
0,029440; 0,147003; 
0,029486; 0,148178; 
0,029532; 0,147186; 
0,029578; 0,148438; 
0,029624; 0,147476; 
0,029670; 0,148438; 
0,029716; 0,147049; 
0,029762; 0,148193; 
0,029808; 0,148102; 
0,029854; 0,147766; 
0,029900; 0,148392; 
0,029946; 0,147705; 
0,029992; 0,149734; 
0,030038; 0,147705; 
0,030084; 0,148285; 
0,030130; 0,147675; 
0,030176; 0,148285; 
0,030222; 0,147980; 
0,030268; 0,146240; 
0,030314; 0,148071; 
0,030360; 0,147110; 
0,030406; 0,148193; 
0,030452; 0,149246; 
0,030498; 0,147644; 
0,030544; 0,147369; 
0,030590; 0,147583; 
0,030636; 0,148682; 
0,030682; 0,146698; 
0,030728; 0,148438; 
0,030774; 0,148102; 
0,030820; 0,146652; 
0,030866; 0,146606; 
0,030912; 0,148438; 
0,030958; 0,148590; 
0,031004; 0,146896; 
0,031050; 0,149399; 
0,031096; 0,147705; 
0,031142; 0,147614; 
0,031188; 0,146561; 
0,031234; 0,147659; 
0,031280; 0,147079; 
0,031326; 0,147278; 
0,031372; 0,147491; 
0,031418; 0,147308; 
0,031464; 0,146210; 
0,031510; 0,148499; 
0,031556; 0,148300; 
0,031602; 0,146927; 
0,031648; 0,147217; 
0,031694; 0,146484; 
0,031740; 0,146942; 
0,031786; 0,145905; 
0,031832; 0,148926; 
0,031878; 0,148605; 
0,031924; 0,147339; 
0,031970; 0,147934; 
0,032016; 0,146484; 
0,032062; 0,148056; 
0,032108; 0,148712; 
0,032154; 0,148773; 
0,032200; 0,147293; 
0,032246; 0,146530; 
0,032292; 0,148651; 
0,032338; 0,147614; 
0,032384; 0,147522; 
0,032430; 0,147675; 
0,032476; 0,147324; 
0,032522; 0,147614; 
0,032568; 0,148315; 
0,032614; 0,147079; 
0,032660; 0,148880; 
0,032706; 0,147217; 
0,032752; 0,147552; 
0,032798; 0,147385; 
0,032844; 0,147675; 
0,032890; 0,148438; 
0,032936; 0,147507; 
0,032982; 0,146729; 
0,033028; 0,146866; 
0,033074; 0,146545; 
0,033120; 0,145752; 
0,033166; 0,147659; 
0,033212; 0,148010; 
0,033258; 0,147644; 
0,033304; 0,148880; 
0,033350; 0,146530; 
0,033396; 0,148605; 
0,033442; 0,148224; 
0,033488; 0,145752; 
0,033534; 0,147064; 
0,033580; 0,144196; 
0,033626; 0,149017; 
0,033672; 0,148865; 
0,033718; 0,147018; 
0,033764; 0,147614; 
0,033810; 0,148254; 
0,033856; 0,146393; 
0,033902; 0,147095; 
0,033948; 0,147034; 
0,033994; 0,149826; 
0,034040; 0,148438; 
0,034086; 0,147858; 
0,034132; 0,147308; 
0,034178; 0,148529; 
